"subject","context","item","block","item_type","cycle","rt"
"215","homo","frog","1","RAT",3,657
"215","homo","cow","1","RAT",4,657
"215","homo","frog","1","RAT",4,657
"215","homo","frog","1","RAT",5,657
"215","homo","cow","1","RAT",5,657
"215","het","desk","1","RAT",1,657
"215","het","egg","1","RAT",2,657
"215","het","desk","1","RAT",2,657
"215","het","egg","1","RAT",3,657
"215","het","desk","1","RAT",3,657
"215","het","egg","1","RAT",4,657
"215","het","desk","1","RAT",4,657
"215","het","desk","1","RAT",5,657
"215","het","egg","1","RAT",5,657
"215","homo","guitar","2","category",1,657
"215","homo","trumpet","2","category",1,657
"215","homo","guitar","2","category",2,657
"215","homo","trumpet","2","category",2,657
"215","homo","guitar","2","category",3,657
"215","homo","trumpet","2","category",3,657
"215","homo","trumpet","2","category",4,657
"215","homo","guitar","2","category",4,657
"215","homo","trumpet","2","category",5,657
"215","homo","piano","2","category",5,657
"215","het","cow","2","RAT",1,657
"215","het","egg","2","RAT",1,657
"215","het","cow","2","RAT",2,657
"215","het","egg","2","RAT",2,657
"215","het","cow","2","RAT",3,657
"215","het","egg","2","RAT",3,657
"215","het","cow","2","RAT",4,657
"215","het","cow","2","RAT",5,657
"215","het","egg","2","RAT",5,657
"215","homo","garbage","2","RAT",1,657
"215","homo","frog","2","RAT",1,657
"215","homo","garbage","2","RAT",3,657
"215","homo","cow","2","RAT",3,657
"215","homo","garbage","2","RAT",4,657
"215","homo","cow","2","RAT",4,657
"215","homo","garbage","2","RAT",5,657
"215","homo","cow","2","RAT",5,657
"215","homo","train","2","category",1,657
"215","homo","bus","2","category",1,657
"215","homo","bus","2","category",2,657
"215","homo","car","2","category",2,657
"215","homo","car","2","category",3,657
"215","homo","train","2","category",3,657
"215","homo","train","2","category",4,657
"215","homo","bus","2","category",4,657
"215","homo","train","2","category",5,657
"215","homo","bus","2","category",5,657
"215","het","train","2","category",1,657
"215","het","carrot","2","category",1,657
"215","het","train","2","category",2,657
"215","het","carrot","2","category",2,657
"215","het","train","2","category",3,657
"215","het","train","2","category",4,657
"215","het","piano","2","category",4,657
"215","het","piano","2","category",5,657
"215","het","bird","2","RAT",1,657
"215","het","peanut","2","RAT",1,657
"215","het","peanut","2","RAT",2,657
"215","het","bird","2","RAT",2,657
"215","het","peanut","2","RAT",3,657
"215","het","shoe","2","RAT",3,657
"215","het","peanut","2","RAT",4,657
"215","het","bird","2","RAT",4,657
"215","het","bird","2","RAT",5,657
"215","het","shoe","2","RAT",5,657
"215","het","kite","2","category",1,657
"215","het","kite","2","category",2,657
"215","het","parsnip","2","category",2,657
"215","het","parsnip","2","category",3,657
"215","het","kite","2","category",3,657
"215","het","kite","2","category",4,657
"215","het","trumpet","2","category",4,657
"215","het","trumpet","2","category",5,657
"215","het","kite","2","category",5,657
"215","het","frog","2","RAT",1,657
"215","het","jaw","2","RAT",1,657
"215","het","jaw","2","RAT",2,657
"215","het","frog","2","RAT",3,657
"215","het","jaw","2","RAT",3,657
"215","het","frog","2","RAT",4,657
"215","het","jaw","2","RAT",4,657
"215","het","frog","2","RAT",5,657
"215","het","axe","2","RAT",5,657
"215","homo","parsnip","2","category",1,657
"215","homo","lettuce","2","category",1,657
"215","homo","parsnip","2","category",2,657
"215","homo","parsnip","2","category",3,657
"215","homo","carrot","2","category",4,657
"215","homo","parsnip","2","category",4,657
"215","homo","carrot","2","category",5,657
"215","homo","jaw","2","RAT",1,657
"215","homo","shoe","2","RAT",1,657
"215","homo","shoe","2","RAT",2,657
"215","homo","desk","2","RAT",2,657
"215","homo","shoe","2","RAT",3,657
"215","homo","desk","2","RAT",3,657
"215","homo","shoe","2","RAT",4,657
"215","homo","desk","2","RAT",4,657
"215","homo","shoe","2","RAT",5,657
"215","homo","jaw","2","RAT",5,657
"215","homo","bird","2","RAT",1,657
"215","homo","syrup","2","RAT",1,657
"215","homo","syrup","2","RAT",2,657
"215","homo","axe","2","RAT",2,657
"215","homo","syrup","2","RAT",3,657
"215","homo","bird","2","RAT",3,657
"215","homo","bird","2","RAT",4,657
"215","homo","axe","2","RAT",4,657
"215","homo","axe","2","RAT",5,657
"215","homo","bird","2","RAT",5,657
"215","homo","kite","2","category",1,657
"215","homo","ball","2","category",1,657
"215","homo","ball","2","category",2,657
"215","homo","kite","2","category",2,657
"215","homo","kite","2","category",3,657
"215","homo","ball","2","category",3,657
"215","homo","ball","2","category",4,657
"215","homo","kite","2","category",4,657
"215","homo","ball","2","category",5,657
"215","homo","kite","2","category",5,657
"215","homo","turtle","2","RAT",1,657
"215","homo","egg","2","RAT",1,657
"215","homo","turtle","2","RAT",2,657
"215","homo","egg","2","RAT",2,657
"215","homo","egg","2","RAT",3,657
"215","homo","turtle","2","RAT",3,657
"215","homo","peanut","2","RAT",4,657
"215","homo","turtle","2","RAT",5,657
"215","homo","egg","2","RAT",5,657
"215","het","garbage","2","RAT",1,657
"215","het","turtle","2","RAT",1,657
"215","het","garbage","2","RAT",2,657
"215","het","turtle","2","RAT",2,657
"215","het","garbage","2","RAT",3,657
"215","het","syrup","2","RAT",3,657
"215","het","garbage","2","RAT",4,657
"215","het","syrup","2","RAT",4,657
"215","het","garbage","2","RAT",5,657
"215","het","turtle","2","RAT",5,657
"215","het","guitar","2","category",1,657
"215","het","bus","2","category",1,657
"215","het","bus","2","category",2,657
"215","het","guitar","2","category",3,657
"215","het","guitar","2","category",4,657
"215","het","top","2","category",4,657
"215","het","top","2","category",5,657
"215","het","bus","2","category",5,657
"215","het","lettuce","2","category",1,657
"215","het","ball","2","category",2,657
"215","het","lettuce","2","category",2,657
"215","het","ball","2","category",4,657
"215","het","lettuce","2","category",4,657
"215","het","ball","2","category",5,657
"215","het","car","2","category",5,657
"216","het","car","1","category",1,657
"216","het","lettuce","1","category",1,657
"216","het","car","1","category",2,657
"216","het","lettuce","1","category",2,657
"216","het","car","1","category",3,657
"216","het","ball","1","category",3,657
"216","het","ball","1","category",4,657
"216","het","lettuce","1","category",4,657
"216","het","lettuce","1","category",5,657
"216","het","car","1","category",5,657
"216","het","trumpet","1","category",1,657
"216","het","kite","1","category",1,657
"216","het","trumpet","1","category",2,657
"216","het","kite","1","category",2,657
"216","het","trumpet","1","category",3,657
"216","het","kite","1","category",3,657
"216","het","parsnip","1","category",4,657
"216","het","kite","1","category",5,657
"216","het","axe","1","RAT",1,657
"216","het","jaw","1","RAT",1,657
"216","het","jaw","1","RAT",2,657
"216","het","axe","1","RAT",2,657
"216","het","axe","1","RAT",3,657
"216","het","jaw","1","RAT",3,657
"216","het","jaw","1","RAT",4,657
"216","het","frog","1","RAT",4,657
"216","het","frog","1","RAT",5,657
"216","het","axe","1","RAT",5,657
"216","homo","parsnip","1","category",1,657
"216","homo","lettuce","1","category",1,657
"216","homo","parsnip","1","category",2,657
"216","homo","carrot","1","category",2,657
"216","homo","parsnip","1","category",3,657
"216","homo","carrot","1","category",3,657
"216","homo","parsnip","1","category",4,657
"216","homo","parsnip","1","category",5,657
"216","homo","lettuce","1","category",5,657
"216","het","top","1","category",1,657
"216","het","bus","1","category",1,657
"216","het","bus","1","category",2,657
"216","het","top","1","category",2,657
"216","het","top","1","category",3,657
"216","het","bus","1","category",3,657
"216","het","top","1","category",4,657
"216","het","top","1","category",5,657
"216","het","bus","1","category",5,657
"216","homo","cow","1","RAT",1,657
"216","homo","frog","1","RAT",1,657
"216","homo","cow","1","RAT",2,657
"216","homo","garbage","1","RAT",2,657
"216","homo","garbage","1","RAT",3,657
"216","homo","frog","1","RAT",3,657
"216","homo","garbage","1","RAT",4,657
"216","homo","cow","1","RAT",4,657
"216","homo","cow","1","RAT",5,657
"216","homo","garbage","1","RAT",5,657
"216","homo","peanut","1","RAT",1,657
"216","homo","egg","1","RAT",1,657
"216","homo","peanut","1","RAT",2,657
"216","homo","egg","1","RAT",2,657
"216","homo","egg","1","RAT",3,657
"216","homo","peanut","1","RAT",3,657
"216","homo","peanut","1","RAT",4,657
"216","homo","egg","1","RAT",4,657
"216","homo","peanut","1","RAT",5,657
"216","homo","turtle","1","RAT",5,657
"216","homo","guitar","1","category",1,657
"216","homo","piano","1","category",1,657
"216","homo","guitar","1","category",2,657
"216","homo","trumpet","1","category",2,657
"216","homo","guitar","1","category",3,657
"216","homo","trumpet","1","category",3,657
"216","homo","guitar","1","category",4,657
"216","homo","piano","1","category",4,657
"216","homo","piano","1","category",5,657
"216","homo","guitar","1","category",5,657
"216","het","shoe","1","RAT",1,657
"216","het","peanut","1","RAT",1,657
"216","het","shoe","1","RAT",2,657
"216","het","peanut","1","RAT",2,657
"216","het","shoe","1","RAT",3,657
"216","het","bird","1","RAT",3,657
"216","het","bird","1","RAT",4,657
"216","het","shoe","1","RAT",4,657
"216","het","bird","1","RAT",5,657
"216","het","peanut","1","RAT",5,657
"216","homo","kite","1","category",1,657
"216","homo","top","1","category",1,657
"216","homo","ball","1","category",2,657
"216","homo","top","1","category",3,657
"216","homo","ball","1","category",4,657
"216","homo","kite","1","category",4,657
"216","homo","kite","1","category",5,657
"216","homo","top","1","category",5,657
"216","het","egg","1","RAT",1,657
"216","het","desk","1","RAT",1,657
"216","het","desk","1","RAT",2,657
"216","het","egg","1","RAT",2,657
"216","het","desk","1","RAT",3,657
"216","het","cow","1","RAT",3,657
"216","het","cow","1","RAT",4,657
"216","het","egg","1","RAT",4,657
"216","het","cow","1","RAT",5,657
"216","het","egg","1","RAT",5,657
"216","het","turtle","1","RAT",1,657
"216","het","syrup","1","RAT",1,657
"216","het","syrup","1","RAT",2,657
"216","het","garbage","1","RAT",2,657
"216","het","syrup","1","RAT",3,657
"216","het","syrup","1","RAT",4,657
"216","het","garbage","1","RAT",4,657
"216","het","syrup","1","RAT",5,657
"216","het","garbage","1","RAT",5,657
"216","het","carrot","1","category",1,657
"216","het","train","1","category",1,657
"216","het","train","1","category",2,657
"216","het","piano","1","category",2,657
"216","het","train","1","category",3,657
"216","het","carrot","1","category",3,657
"216","het","carrot","1","category",4,657
"216","het","train","1","category",4,657
"216","het","carrot","1","category",5,657
"216","het","train","1","category",5,657
"216","homo","axe","1","RAT",1,657
"216","homo","syrup","1","RAT",1,657
"216","homo","axe","1","RAT",2,657
"216","homo","bird","1","RAT",2,657
"216","homo","bird","1","RAT",3,657
"216","homo","axe","1","RAT",3,657
"216","homo","axe","1","RAT",4,657
"216","homo","syrup","1","RAT",4,657
"216","homo","axe","1","RAT",5,657
"216","homo","syrup","1","RAT",5,657
"216","homo","desk","1","RAT",1,657
"216","homo","jaw","1","RAT",1,657
"216","homo","jaw","1","RAT",2,657
"216","homo","desk","1","RAT",3,657
"216","homo","shoe","1","RAT",3,657
"216","homo","shoe","1","RAT",4,657
"216","homo","desk","1","RAT",4,657
"216","homo","shoe","1","RAT",5,657
"216","homo","jaw","1","RAT",5,657
"216","homo","bus","1","category",1,657
"216","homo","train","1","category",1,657
"216","homo","train","1","category",2,657
"216","homo","bus","1","category",2,657
"216","homo","bus","1","category",3,657
"216","homo","train","1","category",3,657
"216","homo","train","1","category",4,657
"216","homo","car","1","category",4,657
"216","homo","car","1","category",5,657
"216","homo","train","1","category",5,657
"216","het","syrup","2","RAT",1,657
"216","het","garbage","2","RAT",1,657
"216","het","garbage","2","RAT",2,657
"216","het","turtle","2","RAT",2,657
"216","het","garbage","2","RAT",3,657
"216","het","turtle","2","RAT",3,657
"216","het","garbage","2","RAT",4,657
"216","het","turtle","2","RAT",4,657
"216","het","turtle","2","RAT",5,657
"216","het","garbage","2","RAT",5,657
"216","het","piano","2","category",1,657
"216","het","train","2","category",1,657
"216","het","piano","2","category",2,657
"216","het","carrot","2","category",2,657
"216","het","carrot","2","category",3,657
"216","het","piano","2","category",3,657
"216","het","piano","2","category",4,657
"216","het","carrot","2","category",4,657
"216","het","carrot","2","category",5,657
"216","homo","peanut","2","RAT",1,657
"216","homo","egg","2","RAT",1,657
"216","homo","egg","2","RAT",2,657
"216","homo","peanut","2","RAT",2,657
"216","homo","egg","2","RAT",3,657
"216","homo","turtle","2","RAT",3,657
"216","homo","turtle","2","RAT",4,657
"216","homo","egg","2","RAT",4,657
"216","homo","egg","2","RAT",5,657
"216","homo","turtle","2","RAT",5,657
"216","homo","frog","2","RAT",1,657
"216","homo","garbage","2","RAT",1,657
"216","homo","frog","2","RAT",2,657
"216","homo","garbage","2","RAT",2,657
"216","homo","garbage","2","RAT",3,657
"216","homo","frog","2","RAT",3,657
"216","homo","frog","2","RAT",4,657
"216","homo","cow","2","RAT",4,657
"216","homo","cow","2","RAT",5,657
"216","homo","garbage","2","RAT",5,657
"216","homo","parsnip","2","category",1,657
"216","homo","lettuce","2","category",1,657
"216","homo","parsnip","2","category",2,657
"216","homo","lettuce","2","category",2,657
"216","homo","lettuce","2","category",3,657
"216","homo","carrot","2","category",3,657
"216","homo","lettuce","2","category",4,657
"216","homo","carrot","2","category",4,657
"216","homo","carrot","2","category",5,657
"216","homo","parsnip","2","category",5,657
"216","homo","top","2","category",1,657
"216","homo","ball","2","category",1,657
"216","homo","ball","2","category",2,657
"216","homo","top","2","category",2,657
"216","homo","ball","2","category",3,657
"216","homo","kite","2","category",3,657
"216","homo","ball","2","category",4,657
"216","homo","top","2","category",4,657
"216","homo","top","2","category",5,657
"216","homo","kite","2","category",5,657
"216","het","shoe","2","RAT",1,657
"216","het","peanut","2","RAT",1,657
"216","het","shoe","2","RAT",2,657
"216","het","peanut","2","RAT",2,657
"216","het","peanut","2","RAT",3,657
"216","het","shoe","2","RAT",3,657
"216","het","shoe","2","RAT",4,657
"216","het","peanut","2","RAT",4,657
"216","het","peanut","2","RAT",5,657
"216","het","shoe","2","RAT",5,657
"216","homo","car","2","category",1,657
"216","homo","train","2","category",1,657
"216","homo","car","2","category",2,657
"216","homo","car","2","category",3,657
"216","homo","train","2","category",3,657
"216","homo","train","2","category",4,657
"216","homo","car","2","category",4,657
"216","homo","car","2","category",5,657
"216","homo","train","2","category",5,657
"216","homo","desk","2","RAT",1,657
"216","homo","shoe","2","RAT",1,657
"216","homo","shoe","2","RAT",2,657
"216","homo","desk","2","RAT",2,657
"216","homo","shoe","2","RAT",3,657
"216","homo","desk","2","RAT",3,657
"216","homo","shoe","2","RAT",4,657
"216","homo","desk","2","RAT",4,657
"216","homo","shoe","2","RAT",5,657
"216","homo","desk","2","RAT",5,657
"216","homo","bird","2","RAT",1,657
"216","homo","axe","2","RAT",1,657
"216","homo","bird","2","RAT",2,657
"216","homo","syrup","2","RAT",2,657
"216","homo","syrup","2","RAT",3,657
"216","homo","axe","2","RAT",3,657
"216","homo","axe","2","RAT",4,657
"216","homo","syrup","2","RAT",4,657
"216","homo","syrup","2","RAT",5,657
"216","homo","bird","2","RAT",5,657
"216","homo","guitar","2","category",1,657
"216","homo","piano","2","category",1,657
"216","homo","piano","2","category",2,657
"216","homo","guitar","2","category",3,657
"216","homo","piano","2","category",3,657
"216","homo","guitar","2","category",4,657
"216","homo","piano","2","category",4,657
"216","homo","guitar","2","category",5,657
"216","homo","trumpet","2","category",5,657
"216","het","car","2","category",1,657
"216","het","lettuce","2","category",1,657
"216","het","car","2","category",2,657
"216","het","ball","2","category",2,657
"216","het","car","2","category",3,657
"216","het","lettuce","2","category",3,657
"216","het","car","2","category",4,657
"216","het","lettuce","2","category",4,657
"216","het","lettuce","2","category",5,657
"216","het","car","2","category",5,657
"216","het","kite","2","category",1,657
"216","het","parsnip","2","category",1,657
"216","het","kite","2","category",2,657
"216","het","parsnip","2","category",2,657
"216","het","kite","2","category",3,657
"216","het","parsnip","2","category",4,657
"216","het","trumpet","2","category",4,657
"216","het","parsnip","2","category",5,657
"216","het","kite","2","category",5,657
"216","het","axe","2","RAT",1,657
"216","het","jaw","2","RAT",1,657
"216","het","jaw","2","RAT",2,657
"216","het","axe","2","RAT",2,657
"216","het","jaw","2","RAT",3,657
"216","het","axe","2","RAT",3,657
"216","het","jaw","2","RAT",4,657
"216","het","frog","2","RAT",4,657
"216","het","jaw","2","RAT",5,657
"216","het","axe","2","RAT",5,657
"216","het","bus","2","category",1,657
"216","het","top","2","category",1,657
"216","het","bus","2","category",2,657
"216","het","top","2","category",2,657
"216","het","bus","2","category",3,657
"216","het","guitar","2","category",3,657
"216","het","bus","2","category",4,657
"216","het","top","2","category",4,657
"216","het","top","2","category",5,657
"216","het","bus","2","category",5,657
"216","het","cow","2","RAT",1,657
"216","het","egg","2","RAT",1,657
"216","het","egg","2","RAT",2,657
"216","het","desk","2","RAT",2,657
"216","het","egg","2","RAT",3,657
"216","het","cow","2","RAT",3,657
"216","het","cow","2","RAT",4,657
"216","het","desk","2","RAT",4,657
"216","het","desk","2","RAT",5,657
"216","het","cow","2","RAT",5,657
"217","het","bus","1","category",1,657
"217","het","guitar","1","category",1,657
"217","het","bus","1","category",2,657
"217","het","guitar","1","category",2,657
"217","het","guitar","1","category",3,657
"217","het","bus","1","category",3,657
"217","het","guitar","1","category",4,657
"217","het","bus","1","category",5,657
"217","het","guitar","1","category",5,657
"217","het","parsnip","1","category",1,657
"217","het","kite","1","category",1,657
"217","het","parsnip","1","category",2,657
"217","het","kite","1","category",2,657
"217","het","parsnip","1","category",3,657
"217","het","trumpet","1","category",3,657
"217","het","trumpet","1","category",4,657
"217","het","kite","1","category",4,657
"217","het","kite","1","category",5,657
"217","het","trumpet","1","category",5,657
"217","het","frog","1","RAT",1,657
"217","het","jaw","1","RAT",1,657
"217","het","jaw","1","RAT",2,657
"217","het","jaw","1","RAT",3,657
"217","het","axe","1","RAT",3,657
"217","het","axe","1","RAT",4,657
"217","het","frog","1","RAT",4,657
"217","het","axe","1","RAT",5,657
"217","het","frog","1","RAT",5,657
"217","homo","guitar","1","category",1,657
"217","homo","piano","1","category",1,657
"217","homo","piano","1","category",2,657
"217","homo","trumpet","1","category",2,657
"217","homo","piano","1","category",3,657
"217","homo","trumpet","1","category",3,657
"217","homo","piano","1","category",4,657
"217","homo","piano","1","category",5,657
"217","homo","trumpet","1","category",5,657
"217","homo","axe","1","RAT",1,657
"217","homo","bird","1","RAT",1,657
"217","homo","bird","1","RAT",2,657
"217","homo","syrup","1","RAT",2,657
"217","homo","bird","1","RAT",3,657
"217","homo","axe","1","RAT",3,657
"217","homo","axe","1","RAT",4,657
"217","homo","syrup","1","RAT",4,657
"217","homo","syrup","1","RAT",5,657
"217","homo","axe","1","RAT",5,657
"217","het","train","1","category",1,657
"217","het","train","1","category",2,657
"217","het","carrot","1","category",2,657
"217","het","carrot","1","category",3,657
"217","het","train","1","category",3,657
"217","het","train","1","category",4,657
"217","het","carrot","1","category",4,657
"217","het","carrot","1","category",5,657
"217","het","train","1","category",5,657
"217","homo","ball","1","category",1,657
"217","homo","top","1","category",1,657
"217","homo","ball","1","category",2,657
"217","homo","kite","1","category",2,657
"217","homo","ball","1","category",3,657
"217","homo","kite","1","category",3,657
"217","homo","ball","1","category",4,657
"217","homo","kite","1","category",4,657
"217","het","ball","1","category",1,657
"217","het","car","1","category",1,657
"217","het","car","1","category",2,657
"217","het","car","1","category",3,657
"217","het","ball","1","category",3,657
"217","het","car","1","category",4,657
"217","het","ball","1","category",4,657
"217","het","car","1","category",5,657
"217","het","lettuce","1","category",5,657
"217","homo","bus","1","category",1,657
"217","homo","train","1","category",2,657
"217","homo","bus","1","category",2,657
"217","homo","train","1","category",3,657
"217","homo","bus","1","category",3,657
"217","homo","bus","1","category",4,657
"217","homo","car","1","category",4,657
"217","homo","car","1","category",5,657
"217","homo","train","1","category",5,657
"217","het","syrup","1","RAT",1,657
"217","het","turtle","1","RAT",2,657
"217","het","garbage","1","RAT",2,657
"217","het","garbage","1","RAT",3,657
"217","het","syrup","1","RAT",3,657
"217","het","syrup","1","RAT",4,657
"217","het","turtle","1","RAT",4,657
"217","het","turtle","1","RAT",5,657
"217","het","desk","1","RAT",1,657
"217","het","egg","1","RAT",1,657
"217","het","desk","1","RAT",2,657
"217","het","egg","1","RAT",2,657
"217","het","desk","1","RAT",3,657
"217","het","egg","1","RAT",3,657
"217","het","egg","1","RAT",4,657
"217","het","egg","1","RAT",5,657
"217","het","desk","1","RAT",5,657
"217","homo","carrot","1","category",1,657
"217","homo","lettuce","1","category",1,657
"217","homo","lettuce","1","category",2,657
"217","homo","parsnip","1","category",2,657
"217","homo","lettuce","1","category",3,657
"217","homo","carrot","1","category",3,657
"217","homo","lettuce","1","category",4,657
"217","homo","carrot","1","category",4,657
"217","homo","lettuce","1","category",5,657
"217","homo","parsnip","1","category",5,657
"217","homo","shoe","1","RAT",1,657
"217","homo","desk","1","RAT",1,657
"217","homo","desk","1","RAT",2,657
"217","homo","desk","1","RAT",3,657
"217","homo","jaw","1","RAT",3,657
"217","homo","jaw","1","RAT",4,657
"217","homo","desk","1","RAT",4,657
"217","homo","desk","1","RAT",5,657
"217","homo","shoe","1","RAT",5,657
"217","homo","cow","1","RAT",1,657
"217","homo","garbage","1","RAT",1,657
"217","homo","cow","1","RAT",2,657
"217","homo","frog","1","RAT",2,657
"217","homo","cow","1","RAT",3,657
"217","homo","garbage","1","RAT",3,657
"217","homo","garbage","1","RAT",4,657
"217","homo","frog","1","RAT",4,657
"217","homo","garbage","1","RAT",5,657
"217","homo","frog","1","RAT",5,657
"217","het","peanut","1","RAT",1,657
"217","het","bird","1","RAT",1,657
"217","het","bird","1","RAT",2,657
"217","het","peanut","1","RAT",2,657
"217","het","bird","1","RAT",3,657
"217","het","shoe","1","RAT",3,657
"217","het","bird","1","RAT",4,657
"217","het","shoe","1","RAT",4,657
"217","het","bird","1","RAT",5,657
"217","het","peanut","1","RAT",5,657
"217","homo","frog","2","RAT",1,657
"217","homo","cow","2","RAT",1,657
"217","homo","frog","2","RAT",2,657
"217","homo","garbage","2","RAT",2,657
"217","homo","garbage","2","RAT",3,657
"217","homo","frog","2","RAT",3,657
"217","homo","cow","2","RAT",4,657
"217","homo","frog","2","RAT",5,657
"217","homo","garbage","2","RAT",5,657
"217","het","trumpet","2","category",1,657
"217","het","kite","2","category",2,657
"217","het","trumpet","2","category",3,657
"217","het","parsnip","2","category",4,657
"217","het","trumpet","2","category",4,657
"217","het","parsnip","2","category",5,657
"217","het","trumpet","2","category",5,657
"217","het","egg","2","RAT",1,657
"217","het","desk","2","RAT",1,657
"217","het","egg","2","RAT",2,657
"217","het","cow","2","RAT",2,657
"217","het","cow","2","RAT",3,657
"217","het","desk","2","RAT",3,657
"217","het","cow","2","RAT",4,657
"217","het","desk","2","RAT",4,657
"217","het","cow","2","RAT",5,657
"217","het","desk","2","RAT",5,657
"217","homo","desk","2","RAT",1,657
"217","homo","shoe","2","RAT",2,657
"217","homo","desk","2","RAT",2,657
"217","homo","shoe","2","RAT",3,657
"217","homo","shoe","2","RAT",4,657
"217","homo","jaw","2","RAT",4,657
"217","homo","shoe","2","RAT",5,657
"217","homo","desk","2","RAT",5,657
"217","het","bus","2","category",1,657
"217","het","guitar","2","category",1,657
"217","het","guitar","2","category",2,657
"217","het","top","2","category",2,657
"217","het","top","2","category",3,657
"217","het","guitar","2","category",3,657
"217","het","top","2","category",4,657
"217","het","bus","2","category",4,657
"217","het","top","2","category",5,657
"217","het","bus","2","category",5,657
"217","homo","lettuce","2","category",1,657
"217","homo","parsnip","2","category",1,657
"217","homo","carrot","2","category",2,657
"217","homo","carrot","2","category",3,657
"217","homo","carrot","2","category",4,657
"217","homo","lettuce","2","category",4,657
"217","homo","lettuce","2","category",5,657
"217","homo","carrot","2","category",5,657
"217","homo","egg","2","RAT",1,657
"217","homo","turtle","2","RAT",1,657
"217","homo","egg","2","RAT",2,657
"217","homo","turtle","2","RAT",2,657
"217","homo","egg","2","RAT",3,657
"217","homo","turtle","2","RAT",3,657
"217","homo","egg","2","RAT",4,657
"217","homo","turtle","2","RAT",4,657
"217","homo","turtle","2","RAT",5,657
"217","homo","egg","2","RAT",5,657
"217","homo","trumpet","2","category",1,657
"217","homo","piano","2","category",1,657
"217","homo","piano","2","category",2,657
"217","homo","guitar","2","category",2,657
"217","homo","trumpet","2","category",3,657
"217","homo","trumpet","2","category",4,657
"217","homo","guitar","2","category",4,657
"217","homo","trumpet","2","category",5,657
"217","homo","guitar","2","category",5,657
"217","homo","syrup","2","RAT",1,657
"217","homo","syrup","2","RAT",2,657
"217","homo","bird","2","RAT",2,657
"217","homo","bird","2","RAT",3,657
"217","homo","syrup","2","RAT",3,657
"217","homo","syrup","2","RAT",4,657
"217","homo","axe","2","RAT",4,657
"217","homo","axe","2","RAT",5,657
"217","homo","syrup","2","RAT",5,657
"217","homo","top","2","category",1,657
"217","homo","ball","2","category",1,657
"217","homo","ball","2","category",2,657
"217","homo","top","2","category",2,657
"217","homo","top","2","category",3,657
"217","homo","ball","2","category",3,657
"217","homo","top","2","category",4,657
"217","homo","kite","2","category",5,657
"217","homo","top","2","category",5,657
"217","het","car","2","category",1,657
"217","het","lettuce","2","category",2,657
"217","het","ball","2","category",2,657
"217","het","ball","2","category",3,657
"217","het","car","2","category",3,657
"217","het","ball","2","category",4,657
"217","het","car","2","category",4,657
"217","het","ball","2","category",5,657
"217","het","lettuce","2","category",5,657
"217","homo","train","2","category",1,657
"217","homo","car","2","category",1,657
"217","homo","car","2","category",2,657
"217","homo","train","2","category",2,657
"217","homo","train","2","category",3,657
"217","homo","bus","2","category",3,657
"217","homo","train","2","category",4,657
"217","homo","bus","2","category",4,657
"217","homo","bus","2","category",5,657
"217","homo","car","2","category",5,657
"217","het","frog","2","RAT",1,657
"217","het","frog","2","RAT",2,657
"217","het","jaw","2","RAT",2,657
"217","het","axe","2","RAT",3,657
"217","het","axe","2","RAT",4,657
"217","het","frog","2","RAT",4,657
"217","het","axe","2","RAT",5,657
"217","het","frog","2","RAT",5,657
"217","het","carrot","2","category",1,657
"217","het","train","2","category",1,657
"217","het","piano","2","category",2,657
"217","het","piano","2","category",3,657
"217","het","train","2","category",3,657
"217","het","train","2","category",4,657
"217","het","piano","2","category",4,657
"217","het","piano","2","category",5,657
"217","het","train","2","category",5,657
"217","het","garbage","2","RAT",1,657
"217","het","turtle","2","RAT",1,657
"217","het","turtle","2","RAT",2,657
"217","het","syrup","2","RAT",2,657
"217","het","turtle","2","RAT",3,657
"217","het","syrup","2","RAT",3,657
"217","het","syrup","2","RAT",4,657
"217","het","turtle","2","RAT",4,657
"217","het","turtle","2","RAT",5,657
"217","het","syrup","2","RAT",5,657
"217","het","peanut","2","RAT",1,657
"217","het","shoe","2","RAT",1,657
"217","het","peanut","2","RAT",2,657
"217","het","shoe","2","RAT",2,657
"217","het","peanut","2","RAT",3,657
"217","het","bird","2","RAT",3,657
"217","het","bird","2","RAT",4,657
"217","het","shoe","2","RAT",4,657
"217","het","shoe","2","RAT",5,657
"217","het","bird","2","RAT",5,657
"218","homo","train","1","category",1,657
"218","homo","car","1","category",1,657
"218","homo","train","1","category",2,657
"218","homo","bus","1","category",2,657
"218","homo","train","1","category",3,657
"218","homo","bus","1","category",3,657
"218","homo","train","1","category",4,657
"218","homo","car","1","category",4,657
"218","homo","train","1","category",5,657
"218","homo","car","1","category",5,657
"218","homo","egg","1","RAT",1,657
"218","homo","peanut","1","RAT",1,657
"218","homo","peanut","1","RAT",2,657
"218","homo","turtle","1","RAT",2,657
"218","homo","peanut","1","RAT",3,657
"218","homo","egg","1","RAT",3,657
"218","homo","peanut","1","RAT",4,657
"218","homo","turtle","1","RAT",4,657
"218","homo","peanut","1","RAT",5,657
"218","homo","turtle","1","RAT",5,657
"218","het","guitar","1","category",1,657
"218","het","bus","1","category",1,657
"218","het","bus","1","category",2,657
"218","het","guitar","1","category",2,657
"218","het","bus","1","category",3,657
"218","het","guitar","1","category",3,657
"218","het","bus","1","category",4,657
"218","het","top","1","category",4,657
"218","het","bus","1","category",5,657
"218","het","guitar","1","category",5,657
